Datetime,Symbol,Open,High,Low,Close,Volume
2025-05-01 10:24:00,QQQ,497.47,497.65,497.46,497.55,9002
2025-05-01 10:25:00,QQQ,497.64,497.63,497.46,497.54,5357
2025-05-01 10:26:00,QQQ,497.71,497.71,497.62,497.7,8323
2025-05-01 10:27:00,QQQ,497.79,497.84,497.8,497.81,5368
2025-05-01 10:28:00,QQQ,497.7,497.76,497.66,497.71,4003
2025-05-01 10:29:00,QQQ,497.72,497.79,497.61,497.69,2614
2025-05-01 10:30:00,QQQ,497.53,497.6,497.53,497.53,9997
2025-05-01 10:31:00,QQQ,497.61,497.67,497.6,497.65,4067
2025-05-01 10:32:00,QQQ,497.68,497.88,497.64,497.77,7982
2025-05-01 10:33:00,QQQ,497.84,497.96,497.72,497.76,3425
2025-05-01 10:34:00,QQQ,497.67,497.88,497.61,497.76,3110
2025-05-01 10:35:00,QQQ,497.64,497.65,497.58,497.64,3295
2025-05-01 10:36:00,QQQ,497.78,497.84,497.67,497.74,9800
2025-05-01 10:37:00,QQQ,497.7,497.79,497.72,497.77,9787
2025-05-01 10:38:00,QQQ,497.95,498.0,497.9,497.97,4147
2025-05-01 10:39:00,QQQ,497.92,498.01,497.81,497.99,2846
2025-05-01 10:40:00,QQQ,497.9,498.06,497.83,497.98,5920
2025-05-01 10:41:00,QQQ,498.09,498.21,498.0,498.13,4636
2025-05-01 10:42:00,QQQ,498.06,498.18,498.01,498.06,8037
2025-05-01 10:43:00,QQQ,497.94,497.95,497.78,497.92,4278
2025-05-01 10:44:00,QQQ,498.07,498.19,498.01,498.04,7347
2025-05-01 10:45:00,QQQ,498.13,498.06,498.0,498.06,3825
2025-05-01 10:46:00,QQQ,498.12,498.27,498.11,498.18,9258
2025-05-01 10:47:00,QQQ,498.25,498.36,497.92,498.19,7090
2025-05-01 10:48:00,QQQ,498.13,498.29,498.09,498.19,1320
2025-05-01 10:49:00,QQQ,498.02,498.18,498.03,498.06,5100
2025-05-01 10:50:00,QQQ,498.09,498.19,497.95,498.04,4705
2025-05-01 10:51:00,QQQ,498.04,498.22,497.97,498.1,9769
2025-05-01 10:52:00,QQQ,498.08,498.13,498.07,498.13,1231
2025-05-01 10:53:00,QQQ,498.08,498.08,498.02,498.04,2618
2025-05-01 10:54:00,QQQ,498.02,498.08,497.81,497.94,3288
2025-05-01 10:55:00,QQQ,497.92,498.05,497.84,497.95,8974
2025-05-01 10:56:00,QQQ,497.96,498.04,497.9,497.97,4491
2025-05-01 10:57:00,QQQ,498.01,498.09,497.86,497.99,7472
2025-05-01 10:58:00,QQQ,497.84,497.88,497.79,497.82,1324
2025-05-01 10:59:00,QQQ,497.83,497.82,497.65,497.8,7439
2025-05-01 11:00:00,QQQ,497.85,498.03,497.88,497.91,6116
2025-05-01 11:01:00,QQQ,497.81,497.89,497.84,497.85,7512
2025-05-01 11:02:00,QQQ,497.8,497.9,497.6,497.78,6169
2025-05-01 11:03:00,QQQ,497.68,497.73,497.65,497.67,7831
2025-05-01 11:04:00,QQQ,497.81,497.8,497.73,497.77,6795
2025-05-01 11:05:00,QQQ,497.74,497.83,497.68,497.76,6830
2025-05-01 11:06:00,QQQ,497.85,497.81,497.62,497.78,9060
2025-05-01 11:07:00,QQQ,497.77,497.84,497.79,497.82,8487
2025-05-01 11:08:00,QQQ,497.76,497.87,497.67,497.74,4282
2025-05-01 11:09:00,QQQ,497.84,497.95,497.81,497.84,4302
2025-05-01 11:10:00,QQQ,497.78,497.83,497.7,497.78,3371
2025-05-01 11:11:00,QQQ,497.78,497.76,497.51,497.75,1740
2025-05-01 11:12:00,QQQ,497.9,497.86,497.76,497.83,1312
2025-05-01 11:13:00,QQQ,498.04,498.08,497.75,497.99,2368
2025-05-01 11:14:00,QQQ,497.78,497.86,497.58,497.78,9412
2025-05-01 11:15:00,QQQ,497.67,497.83,497.68,497.74,1268
2025-05-01 11:16:00,QQQ,497.55,497.71,497.55,497.57,5151
2025-05-01 11:17:00,QQQ,497.56,497.66,497.47,497.56,5767
2025-05-01 11:18:00,QQQ,497.44,497.71,497.49,497.52,5458
2025-05-01 11:19:00,QQQ,497.57,497.63,497.58,497.6,9166
2025-05-01 11:20:00,QQQ,497.48,497.54,497.31,497.44,7501
2025-05-01 11:21:00,QQQ,497.27,497.34,497.24,497.3,1323
2025-05-01 11:22:00,QQQ,497.21,497.32,497.26,497.27,5872
2025-05-01 11:23:00,QQQ,497.4,497.48,497.4,497.41,5287
2025-05-01 11:24:00,QQQ,497.29,497.41,497.13,497.31,7608
2025-05-01 11:25:00,QQQ,497.32,497.4,497.17,497.27,9226
2025-05-01 11:26:00,QQQ,497.24,497.39,497.11,497.24,6825
2025-05-01 11:27:00,QQQ,497.29,497.43,497.14,497.28,5657
2025-05-01 11:28:00,QQQ,497.12,497.22,496.97,497.22,5905
2025-05-01 11:29:00,QQQ,497.18,497.18,497.1,497.17,3317
2025-05-01 11:30:00,QQQ,496.99,497.01,496.88,496.96,4170
2025-05-01 11:31:00,QQQ,496.92,496.98,496.88,496.96,8355
2025-05-01 11:32:00,QQQ,496.91,497.0,496.92,496.98,5715
2025-05-01 11:33:00,QQQ,496.97,496.94,496.78,496.93,2769
2025-05-01 11:34:00,QQQ,496.93,496.93,496.88,496.88,3027
2025-05-01 11:35:00,QQQ,496.93,497.06,496.88,496.89,3156
2025-05-01 11:36:00,QQQ,497.0,496.96,496.88,496.94,4674
2025-05-01 11:37:00,QQQ,496.91,496.93,496.79,496.91,2148
2025-05-01 11:38:00,QQQ,496.83,497.11,496.86,496.92,9688
2025-05-01 11:39:00,QQQ,496.8,496.84,496.83,496.84,7598
2025-05-01 11:40:00,QQQ,496.88,496.91,496.8,496.84,3559
2025-05-01 11:41:00,QQQ,496.91,496.95,496.69,496.93,7553
2025-05-01 11:42:00,QQQ,496.97,497.03,496.92,496.95,8129
2025-05-01 11:43:00,QQQ,497.02,497.2,496.89,497.01,4021
2025-05-01 11:44:00,QQQ,497.41,497.24,497.15,497.18,1452
2025-05-01 11:45:00,QQQ,497.28,497.32,497.22,497.24,9344
2025-05-01 11:46:00,QQQ,497.07,497.11,497.0,497.09,1070
2025-05-01 11:47:00,QQQ,496.99,497.02,496.85,496.97,1019
2025-05-01 11:48:00,QQQ,496.85,497.1,496.8,496.92,3354
2025-05-01 11:49:00,QQQ,496.9,497.01,496.93,496.93,3408
2025-05-01 11:50:00,QQQ,496.87,496.94,496.74,496.89,2843
2025-05-01 11:51:00,QQQ,496.93,497.22,496.87,497.02,2641
2025-05-01 11:52:00,QQQ,497.16,497.15,497.06,497.07,1468
2025-05-01 11:53:00,QQQ,497.06,497.06,496.88,497.0,2976
2025-05-01 11:54:00,QQQ,496.73,496.91,496.71,496.77,2797
2025-05-01 11:55:00,QQQ,496.81,496.86,496.79,496.81,8425
2025-05-01 11:56:00,QQQ,496.88,496.91,496.77,496.86,9276
2025-05-01 11:57:00,QQQ,497.04,497.26,496.92,497.15,1951
2025-05-01 11:58:00,QQQ,497.17,497.26,497.19,497.22,3584
2025-05-01 11:59:00,QQQ,497.11,497.15,497.09,497.11,6128
2025-05-01 12:00:00,QQQ,497.16,497.18,497.09,497.13,1019
2025-05-01 12:01:00,QQQ,497.19,497.18,497.15,497.18,6385
2025-05-01 12:02:00,QQQ,497.09,497.12,496.96,497.09,5052
2025-05-01 12:03:00,QQQ,497.17,497.44,497.04,497.2,5894
2025-05-01 12:04:00,QQQ,497.38,497.4,497.2,497.34,6149
2025-05-01 12:05:00,QQQ,497.33,497.36,497.22,497.34,7444
2025-05-01 12:06:00,QQQ,497.43,497.44,497.39,497.43,2698
2025-05-01 12:07:00,QQQ,497.39,497.52,497.31,497.36,1364
2025-05-01 12:08:00,QQQ,497.28,497.31,497.15,497.26,1710
2025-05-01 12:09:00,QQQ,497.28,497.25,497.18,497.23,4235
2025-05-01 12:10:00,QQQ,497.48,497.53,497.28,497.42,8492
2025-05-01 12:11:00,QQQ,497.43,497.39,497.36,497.36,6509
2025-05-01 12:12:00,QQQ,497.64,497.7,497.38,497.55,9393
2025-05-01 12:13:00,QQQ,497.5,497.62,497.35,497.44,8600
2025-05-01 12:14:00,QQQ,497.4,497.46,497.33,497.39,1702
2025-05-01 12:15:00,QQQ,497.39,497.42,497.28,497.36,8800
2025-05-01 12:16:00,QQQ,497.23,497.4,497.24,497.29,7255
2025-05-01 12:17:00,QQQ,497.26,497.26,497.15,497.24,2959
2025-05-01 12:18:00,QQQ,497.24,497.22,497.16,497.21,4582
2025-05-01 12:19:00,QQQ,497.15,497.22,497.12,497.15,4201
2025-05-01 12:20:00,QQQ,496.96,497.04,496.86,496.99,7924
2025-05-01 12:21:00,QQQ,497.08,497.03,496.94,497.0,7330
2025-05-01 12:22:00,QQQ,496.94,497.14,496.89,497.01,9511
2025-05-01 12:23:00,QQQ,497.13,497.45,497.12,497.15,1084
2025-05-01 12:24:00,QQQ,497.19,497.24,497.17,497.24,4628
2025-05-01 12:25:00,QQQ,497.19,497.3,497.01,497.18,8034
2025-05-01 12:26:00,QQQ,497.23,497.18,497.14,497.16,7828
2025-05-01 12:27:00,QQQ,497.15,497.15,497.11,497.13,4171
2025-05-01 12:28:00,QQQ,497.16,497.23,497.17,497.18,7530
2025-05-01 12:29:00,QQQ,497.18,497.18,496.96,497.11,1787
2025-05-01 12:30:00,QQQ,497.14,497.17,497.12,497.13,1405
2025-05-01 12:31:00,QQQ,497.12,497.13,497.02,497.1,8950
2025-05-01 12:32:00,QQQ,497.05,497.11,496.87,497.03,3027
2025-05-01 12:33:00,QQQ,497.02,497.08,497.0,497.02,8055
2025-05-01 12:34:00,QQQ,496.82,496.87,496.79,496.86,9400
2025-05-01 12:35:00,QQQ,496.83,497.08,496.86,496.89,2112
2025-05-01 12:36:00,QQQ,496.9,496.9,496.82,496.84,7778
2025-05-01 12:37:00,QQQ,496.66,496.92,496.56,496.68,8684
2025-05-01 12:38:00,QQQ,496.59,496.77,496.51,496.58,4259
2025-05-01 12:39:00,QQQ,496.65,496.63,496.61,496.62,6722
2025-05-01 12:40:00,QQQ,496.59,496.61,496.43,496.6,8884
2025-05-01 12:41:00,QQQ,496.7,496.87,496.67,496.68,9905
2025-05-01 12:42:00,QQQ,496.65,496.83,496.63,496.75,2779
2025-05-01 12:43:00,QQQ,496.66,496.72,496.53,496.61,8888
2025-05-01 12:44:00,QQQ,496.59,496.61,496.51,496.6,2412
2025-05-01 12:45:00,QQQ,496.55,496.81,496.39,496.59,7594
2025-05-01 12:46:00,QQQ,496.6,496.67,496.53,496.56,6524
2025-05-01 12:47:00,QQQ,496.56,496.62,496.4,496.56,2110
2025-05-01 12:48:00,QQQ,496.54,496.55,496.47,496.51,9690
2025-05-01 12:49:00,QQQ,496.63,496.67,496.63,496.65,1510
2025-05-01 12:50:00,QQQ,496.57,496.63,496.56,496.61,6492
2025-05-01 12:51:00,QQQ,496.61,496.63,496.51,496.59,6231
2025-05-01 12:52:00,QQQ,496.47,496.51,496.42,496.47,7957
2025-05-01 12:53:00,QQQ,496.6,496.63,496.34,496.56,3985
2025-05-01 12:54:00,QQQ,496.43,496.57,496.49,496.5,4857
2025-05-01 12:55:00,QQQ,496.41,496.46,496.31,496.45,2732
2025-05-01 12:56:00,QQQ,496.26,496.39,496.36,496.37,1390
2025-05-01 12:57:00,QQQ,496.47,496.59,496.23,496.46,1931
2025-05-01 12:58:00,QQQ,496.28,496.42,496.29,496.32,6105
2025-05-01 12:59:00,QQQ,496.24,496.27,496.18,496.23,3793
2025-05-01 13:00:00,QQQ,496.37,496.48,496.28,496.38,5727
2025-05-01 13:01:00,QQQ,496.4,496.45,496.32,496.39,8066
2025-05-01 13:02:00,QQQ,496.48,496.45,496.42,496.44,8564
2025-05-01 13:03:00,QQQ,496.32,496.36,496.29,496.3,9512
2025-05-01 13:04:00,QQQ,496.34,496.52,496.35,496.4,8520
2025-05-01 13:05:00,QQQ,496.33,496.37,496.33,496.36,6006
2025-05-01 13:06:00,QQQ,496.33,496.33,496.17,496.27,8633
2025-05-01 13:07:00,QQQ,496.19,496.19,496.05,496.14,7961
2025-05-01 13:08:00,QQQ,496.02,496.05,495.9,495.95,2303
2025-05-01 13:09:00,QQQ,495.97,496.03,495.92,495.94,4258
2025-05-01 13:10:00,QQQ,495.68,495.85,495.63,495.74,9605
2025-05-01 13:11:00,QQQ,496.08,495.98,495.82,495.95,9615
2025-05-01 13:12:00,QQQ,495.86,495.95,495.86,495.91,3246
2025-05-01 13:13:00,QQQ,495.89,495.95,495.85,495.89,7324
2025-05-01 13:14:00,QQQ,495.94,496.13,495.91,495.99,8855
2025-05-01 13:15:00,QQQ,496.03,496.06,495.83,495.99,7766
2025-05-01 13:16:00,QQQ,496.2,496.21,496.0,496.1,8865
2025-05-01 13:17:00,QQQ,496.01,496.05,495.83,495.95,8245
2025-05-01 13:18:00,QQQ,495.84,495.88,495.75,495.83,1688
2025-05-01 13:19:00,QQQ,495.96,495.96,495.81,495.85,8500
2025-05-01 13:20:00,QQQ,495.82,495.84,495.73,495.84,7193
2025-05-01 13:21:00,QQQ,495.72,495.76,495.6,495.69,8175
2025-05-01 13:22:00,QQQ,495.54,495.67,495.56,495.6,4029
2025-05-01 13:23:00,QQQ,495.72,495.67,495.55,495.65,4641
2025-05-01 13:24:00,QQQ,495.71,495.69,495.42,495.58,2507
2025-05-01 13:25:00,QQQ,495.48,495.58,495.38,495.46,8656
2025-05-01 13:26:00,QQQ,495.6,495.67,495.48,495.59,1144
2025-05-01 13:27:00,QQQ,495.77,495.74,495.7,495.74,2195
2025-05-01 13:28:00,QQQ,495.58,495.76,495.65,495.66,1846
2025-05-01 13:29:00,QQQ,495.63,495.71,495.64,495.65,3611
2025-05-01 13:30:00,QQQ,495.58,495.6,495.47,495.58,9199
2025-05-01 13:31:00,QQQ,495.46,495.53,495.35,495.53,2206
2025-05-01 13:32:00,QQQ,495.54,495.57,495.56,495.57,8968
2025-05-01 13:33:00,QQQ,495.25,495.36,495.13,495.31,3438
2025-05-01 13:34:00,QQQ,495.3,495.34,495.28,495.33,7815
2025-05-01 13:35:00,QQQ,495.11,495.25,495.11,495.18,5137
2025-05-01 13:36:00,QQQ,494.99,495.06,494.89,495.0,1368
2025-05-01 13:37:00,QQQ,494.85,494.99,494.81,494.92,7812
2025-05-01 13:38:00,QQQ,494.84,495.0,494.89,494.92,4512
2025-05-01 13:39:00,QQQ,494.76,494.9,494.76,494.86,8391
2025-05-01 13:40:00,QQQ,494.99,494.96,494.79,494.94,7180
2025-05-01 13:41:00,QQQ,495.2,495.28,495.14,495.23,2233
2025-05-01 13:42:00,QQQ,495.06,495.22,495.02,495.08,2829
2025-05-01 13:43:00,QQQ,495.07,495.03,494.83,495.02,7114
2025-05-01 13:44:00,QQQ,494.98,495.08,494.96,494.98,8448
2025-05-01 13:45:00,QQQ,494.97,495.09,494.89,495.0,2836
2025-05-01 13:46:00,QQQ,494.97,494.97,494.87,494.88,1333
2025-05-01 13:47:00,QQQ,494.78,494.89,494.78,494.83,6639
2025-05-01 13:48:00,QQQ,494.84,494.95,494.75,494.75,8814
2025-05-01 13:49:00,QQQ,494.62,494.71,494.64,494.67,3656
2025-05-01 13:50:00,QQQ,494.57,494.64,494.44,494.54,6734
2025-05-01 13:51:00,QQQ,494.55,494.44,494.31,494.39,5081
2025-05-01 13:52:00,QQQ,494.43,494.58,494.39,494.43,5263
2025-05-01 13:53:00,QQQ,494.29,494.4,494.24,494.27,2800
2025-05-01 13:54:00,QQQ,494.24,494.41,494.25,494.28,9447
2025-05-01 13:55:00,QQQ,494.23,494.34,494.17,494.31,9537
2025-05-01 13:56:00,QQQ,494.38,494.3,494.06,494.23,2757
2025-05-01 13:57:00,QQQ,494.29,494.3,494.16,494.27,1423
2025-05-01 13:58:00,QQQ,494.16,494.43,494.06,494.27,9322
2025-05-01 13:59:00,QQQ,494.32,494.33,494.09,494.25,8498
2025-05-01 14:00:00,QQQ,494.38,494.43,494.28,494.35,3793
2025-05-01 14:01:00,QQQ,494.5,494.63,494.37,494.46,8713
2025-05-01 14:02:00,QQQ,494.49,494.49,494.46,494.49,5795
2025-05-01 14:03:00,QQQ,494.72,494.85,494.65,494.73,4986
2025-05-01 14:04:00,QQQ,494.76,494.98,494.79,494.87,2985
2025-05-01 14:05:00,QQQ,494.73,494.74,494.63,494.7,9794
2025-05-01 14:06:00,QQQ,494.5,494.54,494.38,494.54,6061
2025-05-01 14:07:00,QQQ,494.66,494.76,494.6,494.67,1977
2025-05-01 14:08:00,QQQ,494.62,494.78,494.63,494.69,5096
2025-05-01 14:09:00,QQQ,494.69,494.95,494.73,494.78,2188
2025-05-01 14:10:00,QQQ,494.92,494.96,494.87,494.89,9219
2025-05-01 14:11:00,QQQ,494.87,494.95,494.84,494.92,6300
2025-05-01 14:12:00,QQQ,494.97,494.99,494.83,494.97,9581
2025-05-01 14:13:00,QQQ,494.92,495.06,494.92,495.01,5004
2025-05-01 14:14:00,QQQ,495.08,495.18,494.9,495.06,7015
2025-05-01 14:15:00,QQQ,495.07,495.14,495.01,495.09,9337
2025-05-01 14:16:00,QQQ,495.11,495.1,495.02,495.1,5486
2025-05-01 14:17:00,QQQ,495.14,495.12,495.09,495.11,2626
2025-05-01 14:18:00,QQQ,495.06,495.18,495.07,495.09,5758
2025-05-01 14:19:00,QQQ,495.37,495.35,495.2,495.28,8853
2025-05-01 14:20:00,QQQ,495.47,495.51,495.41,495.41,8334
2025-05-01 14:21:00,QQQ,495.49,495.57,495.43,495.52,8274
2025-05-01 14:22:00,QQQ,495.6,495.52,495.45,495.51,9877
2025-05-01 14:23:00,QQQ,495.64,495.62,495.51,495.62,9477
2025-05-01 14:24:00,QQQ,495.8,495.77,495.68,495.77,4424
2025-05-01 14:25:00,QQQ,495.66,495.71,495.59,495.68,8270
2025-05-01 14:26:00,QQQ,495.62,495.66,495.62,495.65,7261
2025-05-01 14:27:00,QQQ,495.61,495.62,495.56,495.6,7344
2025-05-01 14:28:00,QQQ,495.57,495.65,495.48,495.62,2161
2025-05-01 14:29:00,QQQ,495.66,495.65,495.61,495.64,7627
2025-05-01 14:30:00,QQQ,495.65,495.75,495.66,495.69,1147
2025-05-01 14:31:00,QQQ,495.62,495.71,495.52,495.57,3978
2025-05-01 14:32:00,QQQ,495.48,495.59,495.43,495.49,3591
2025-05-01 14:33:00,QQQ,495.43,495.59,495.32,495.43,9441
2025-05-01 14:34:00,QQQ,495.36,495.54,495.25,495.39,6021
2025-05-01 14:35:00,QQQ,495.58,495.62,495.5,495.54,8116
2025-05-01 14:36:00,QQQ,495.62,495.7,495.63,495.64,6489
2025-05-01 14:37:00,QQQ,495.66,495.77,495.59,495.72,4634
2025-05-01 14:38:00,QQQ,495.81,495.75,495.52,495.71,4263
2025-05-01 14:39:00,QQQ,495.71,495.75,495.66,495.72,3825
2025-05-01 14:40:00,QQQ,495.71,495.79,495.69,495.72,2615
2025-05-01 14:41:00,QQQ,495.63,495.67,495.45,495.62,4864
2025-05-01 14:42:00,QQQ,495.64,495.82,495.63,495.65,4365
2025-05-01 14:43:00,QQQ,495.8,495.92,495.71,495.81,3296
2025-05-01 14:44:00,QQQ,495.76,495.79,495.59,495.75,1784
2025-05-01 14:45:00,QQQ,495.75,495.98,495.77,495.82,1058
2025-05-01 14:46:00,QQQ,495.95,495.95,495.79,495.95,5159
2025-05-01 14:47:00,QQQ,495.96,496.05,495.8,495.97,1028
2025-05-01 14:48:00,QQQ,495.88,495.91,495.8,495.89,6932
2025-05-01 14:49:00,QQQ,495.86,495.97,495.86,495.89,9495
2025-05-01 14:50:00,QQQ,495.99,496.07,496.0,496.0,1858
2025-05-01 14:51:00,QQQ,495.85,495.87,495.77,495.84,3920
2025-05-01 14:52:00,QQQ,495.74,495.85,495.62,495.71,4405
2025-05-01 14:53:00,QQQ,495.8,495.74,495.7,495.73,4208
2025-05-01 14:54:00,QQQ,495.77,495.85,495.63,495.81,9331
2025-05-01 14:55:00,QQQ,495.71,495.95,495.72,495.74,1385
2025-05-01 14:56:00,QQQ,495.78,495.78,495.73,495.76,4392
2025-05-01 14:57:00,QQQ,495.67,495.85,495.66,495.67,1938
2025-05-01 14:58:00,QQQ,495.6,495.78,495.65,495.71,2254
2025-05-01 14:59:00,QQQ,495.74,495.73,495.72,495.73,9584
2025-05-01 15:00:00,QQQ,495.69,495.69,495.44,495.67,7191
2025-05-01 15:01:00,QQQ,495.64,495.64,495.61,495.62,6655
2025-05-01 15:02:00,QQQ,495.69,495.83,495.61,495.72,1212
2025-05-01 15:03:00,QQQ,495.65,495.72,495.55,495.68,1397
2025-05-01 15:04:00,QQQ,495.65,495.65,495.6,495.63,3252
2025-05-01 15:05:00,QQQ,495.8,495.91,495.84,495.84,9139
2025-05-01 15:06:00,QQQ,495.79,495.82,495.63,495.79,6085
2025-05-01 15:07:00,QQQ,495.69,495.73,495.63,495.73,9827
2025-05-01 15:08:00,QQQ,495.8,495.77,495.74,495.77,5842
2025-05-01 15:09:00,QQQ,495.68,495.82,495.64,495.76,3952
2025-05-01 15:10:00,QQQ,495.87,495.88,495.84,495.86,3569
2025-05-01 15:11:00,QQQ,495.61,495.76,495.59,495.74,5833
2025-05-01 15:12:00,QQQ,495.86,495.96,495.67,495.89,1576
2025-05-01 15:13:00,QQQ,495.75,495.88,495.76,495.8,3943
2025-05-01 15:14:00,QQQ,495.72,495.9,495.75,495.79,8327
2025-05-01 15:15:00,QQQ,495.76,495.72,495.67,495.72,3745
2025-05-01 15:16:00,QQQ,495.76,495.76,495.71,495.75,8267
2025-05-01 15:17:00,QQQ,495.71,495.77,495.58,495.7,3085
2025-05-01 15:18:00,QQQ,495.76,495.79,495.66,495.76,9296
2025-05-01 15:19:00,QQQ,495.61,495.73,495.45,495.63,3696
2025-05-01 15:20:00,QQQ,495.61,495.64,495.58,495.59,1840
2025-05-01 15:21:00,QQQ,495.69,495.74,495.47,495.65,4977
2025-05-01 15:22:00,QQQ,495.68,495.64,495.54,495.63,7198
2025-05-01 15:23:00,QQQ,495.74,495.93,495.62,495.72,2267
2025-05-01 15:24:00,QQQ,495.88,495.9,495.71,495.83,4085
2025-05-01 15:25:00,QQQ,495.9,495.93,495.66,495.88,5274
2025-05-01 15:26:00,QQQ,496.04,496.08,495.93,495.98,2569
2025-05-01 15:27:00,QQQ,496.01,496.05,495.98,496.01,7216
2025-05-01 15:28:00,QQQ,496.05,496.08,496.01,496.07,9031
2025-05-01 15:29:00,QQQ,496.31,496.38,496.28,496.3,3654
2025-05-01 15:30:00,QQQ,496.13,496.4,496.16,496.22,8512
2025-05-01 15:31:00,QQQ,496.33,496.36,496.13,496.3,2537
2025-05-01 15:32:00,QQQ,496.04,496.17,495.79,496.04,1440
2025-05-01 15:33:00,QQQ,495.83,496.05,495.85,495.91,8551
2025-05-01 15:34:00,QQQ,495.96,496.15,495.86,496.04,3336
2025-05-01 15:35:00,QQQ,496.1,496.01,495.86,495.99,7565
2025-05-01 15:36:00,QQQ,496.15,496.18,496.05,496.09,8934
2025-05-01 15:37:00,QQQ,495.99,496.2,495.99,496.09,1383
2025-05-01 15:38:00,QQQ,495.82,495.9,495.78,495.84,7002
2025-05-01 15:39:00,QQQ,495.92,495.97,495.8,495.88,3249
2025-05-01 15:40:00,QQQ,495.78,495.8,495.71,495.76,4871
2025-05-01 15:41:00,QQQ,495.86,495.83,495.78,495.81,7105
2025-05-01 15:42:00,QQQ,495.88,496.02,495.71,495.88,5237
2025-05-01 15:43:00,QQQ,495.96,495.99,495.9,495.93,4847
2025-05-01 15:44:00,QQQ,495.82,495.86,495.81,495.86,3488
2025-05-01 15:45:00,QQQ,495.79,495.77,495.71,495.74,2228
2025-05-01 15:46:00,QQQ,495.6,495.57,495.55,495.55,2443
